Open,High,Low,Close
3.648290,3.682470,3.569780,3.577080
3.585030,3.647930,3.581950,3.637720
3.645110,3.648730,3.592910,3.599440
3.602800,3.641570,3.602800,3.607120
3.610980,3.624650,3.598760,3.604090
3.608000,3.626340,3.599590,3.615560
3.619410,3.626540,3.603460,3.615070
3.617420,3.662080,3.604520,3.657260
3.664420,4.005170,3.659900,3.930730
3.928810,3.947960,3.839920,3.855050
3.856490,3.871210,3.776770,3.802070
3.801920,3.847350,3.792370,3.826380
3.824940,3.830590,3.726540,3.736770
3.736080,3.757110,3.731690,3.739830
3.737660,3.785830,3.737660,3.759520
3.767520,3.823790,3.753310,3.804060
3.806070,3.813570,3.781060,3.797440
3.795630,3.852260,3.790450,3.832010
3.836750,3.836800,3.809190,3.824570
3.827020,3.907240,3.806850,3.888750
3.893100,4.040320,3.880790,4.014440
4.021540,4.033560,3.965840,3.979190
3.984240,3.987290,3.951920,3.972360
3.989130,4.126530,3.947850,3.969880
3.969450,4.007110,3.957150,3.988340
3.983710,3.986040,3.959350,3.969990
3.972220,3.977960,3.956720,3.968980
3.968530,3.993510,3.853500,3.855450
3.870340,3.870340,3.791080,3.823190
3.831800,3.849500,3.809520,3.821710
3.818810,3.847270,3.818810,3.832160
3.830050,3.843390,3.801700,3.811920
3.815370,3.825280,3.802070,3.806190
3.800280,3.820740,3.796590,3.805420
3.810200,4.092230,3.806880,4.043400
4.042620,4.199060,3.822560,3.831160
3.829360,3.858590,3.823610,3.842070
3.869210,3.869210,3.761740,3.840370
3.856510,3.862200,3.767570,3.767570
3.765200,3.820500,3.760750,3.812910
3.814720,3.835440,3.798680,3.805140
3.796010,3.813730,3.776200,3.808380
3.799990,3.867130,3.795740,3.858740
3.856840,3.873760,3.842340,3.852240
3.850580,3.874250,3.832460,3.837610
3.837830,3.862070,3.833020,3.845610
3.844500,3.852480,3.819530,3.841600
3.847760,3.856610,3.838800,3.849220
3.846290,3.876090,3.815600,3.842310
3.850150,3.853020,3.825290,3.837970
3.838910,3.838910,3.819710,3.823030
3.832120,3.851260,3.825890,3.843130
3.846390,3.860060,3.828910,3.846540
3.838520,3.863620,3.832730,3.862290
3.863970,3.865870,3.836810,3.838050
3.844680,3.850890,3.809370,3.815130
3.823210,3.831440,3.783600,3.795170
3.804000,3.837290,3.786730,3.816330
3.820440,3.827770,3.756240,3.758510
3.746450,3.924990,3.745580,3.906570
3.911990,3.917050,3.885760,3.897600
3.900360,3.914130,3.869910,3.872430
3.882570,3.908380,3.877670,3.885450
3.892240,3.915700,3.857130,3.910480
3.954150,4.232120,3.830560,3.839580
3.846180,3.855630,3.784040,3.804140
3.807970,3.818680,3.770350,3.779000
3.790270,3.828140,3.760760,3.805460
3.809690,3.913640,3.799350,3.885460
3.893720,3.941450,3.891920,3.917780
3.920200,3.920200,3.867140,3.868860
3.871330,3.917360,3.869020,3.904410
3.911420,3.971900,3.895380,3.960290
3.960270,4.063900,3.955600,4.021500
4.035870,4.036810,3.953870,3.973220
3.976510,4.102530,3.972100,4.090310
4.095950,4.097150,4.023360,4.034010
4.037080,4.053700,3.983720,3.993960
3.998600,4.146020,3.991060,4.088330
4.090810,4.130990,4.053720,4.104500
4.112980,4.182910,3.814910,3.861330
3.855710,3.888850,3.822960,3.878890
3.878510,3.927500,3.851830,3.866690
3.860280,3.920760,3.839010,3.889250
3.888330,3.888330,3.788710,3.838870
3.836970,3.857270,3.817400,3.842760
3.846030,3.938640,3.814770,3.864610
3.858540,3.868640,3.813600,3.824240
3.836410,3.841130,3.802060,3.816010
3.814370,3.826630,3.752460,3.763880
3.766180,3.910040,3.691940,3.878000
3.878890,3.893290,3.857990,3.876170
3.888830,3.957280,3.864160,3.893590
3.900460,4.030320,3.896290,4.019480
4.055570,4.072870,3.937890,3.943190
3.958620,4.003000,3.943920,3.961320
3.977370,3.980910,3.940620,3.953800
3.965740,3.972880,3.901240,3.921940
3.932120,3.957740,3.917780,3.944880
3.952200,3.972630,3.914490,3.947310
3.968870,3.970660,3.916210,3.925320
3.932110,3.946870,3.892320,3.907690
3.912910,3.921230,3.893120,3.915420
3.920610,3.928500,3.879190,3.894510
3.907920,3.921600,3.878890,3.882930
3.897740,3.912480,3.877730,3.884540
3.892510,3.900810,3.868850,3.874550
3.887810,3.918500,3.882350,3.893790
3.909450,3.918550,3.894950,3.909080
3.919220,3.961330,3.916730,3.946440
3.949600,3.954870,3.913690,3.924000
3.932360,3.945120,3.896470,3.899610
3.884440,3.922650,3.327810,3.528580
3.489050,3.557720,3.488880,3.535410
3.541080,3.630710,3.513810,3.615950
3.602780,3.732070,3.602780,3.691100
3.691090,3.713800,3.681770,3.691480
3.694890,3.702750,3.639190,3.680270
3.687970,3.688380,3.632050,3.637960
3.640730,3.667300,3.615620,3.662310
3.665500,3.704960,3.648560,3.650280
3.657260,3.657260,3.586690,3.619560
3.612890,3.654540,3.595950,3.624470
3.627150,3.650340,3.614440,3.628180
3.629870,3.705890,3.606520,3.697500
3.703890,3.712520,3.664810,3.676950
3.677210,3.679790,3.647340,3.662620
3.659860,3.662140,3.643020,3.661060
3.664520,3.694710,3.646440,3.653450
3.665610,3.745700,3.657160,3.711680
3.715860,4.655330,3.709630,4.655330
4.646490,4.772010,4.416310,4.551540
4.555450,4.568010,4.221750,4.347220
4.346540,4.473530,4.277160,4.355480
4.368570,4.575960,4.327780,4.469400
4.487570,4.666660,4.487570,4.571350
4.578860,4.628360,4.509210,4.555480
4.562490,4.564840,4.287370,4.390520
4.392330,4.403770,4.286930,4.325290
4.329120,4.521530,4.328710,4.511590
4.520450,4.737660,4.484660,4.648940
4.655880,4.731840,4.564870,4.626200
4.633750,4.837850,4.633750,4.837850
4.914370,4.945860,4.226870,4.292720
4.302400,4.351650,3.841350,3.861260
3.863390,3.955880,3.613590,3.955880
3.959120,4.015570,3.897030,3.994580
3.996980,4.359390,3.929700,4.301960
4.300920,4.682450,4.291120,4.591510
4.597160,4.636220,3.796270,3.846790
3.836710,4.021320,3.780280,3.962800
3.948480,3.960110,3.801360,3.890870
3.892580,3.946040,3.871860,3.900530
3.888780,3.951960,3.876200,3.925840
3.922040,3.957400,3.873300,3.902540
3.905700,3.945320,3.851620,3.939050
3.942250,3.951100,3.783990,3.838200
3.841900,3.928390,3.810760,3.860610
3.859180,3.909450,3.843080,3.890010
3.892570,3.918620,3.890710,3.904510
3.902480,3.917380,3.824280,3.842940
3.856130,3.862110,3.821850,3.835760
3.835270,3.841610,3.784280,3.786100
3.791330,3.802000,3.688620,3.714530
3.714440,3.841720,3.706380,3.834320
3.840100,3.863910,3.805590,3.855880
3.853530,3.867160,3.836530,3.852950
3.852440,3.859200,3.838350,3.852100
3.856230,4.021250,3.855960,4.021250
4.016500,4.100980,4.016500,4.078640
4.076040,4.131660,4.030580,4.075330
4.075150,4.090930,4.016940,4.085270
4.081630,4.107350,4.040190,4.082560
4.084510,4.096560,4.015450,4.058000
4.065110,4.070480,4.018860,4.042920
4.057980,4.079380,4.040540,4.044010
4.053480,4.078750,4.039200,4.040370
4.049740,4.080430,3.970500,4.023170
4.029650,4.083060,3.713970,3.798590
3.801090,3.810880,3.698480,3.777210
3.777220,3.804560,3.766980,3.793100
3.795870,3.795870,3.745920,3.764370
3.768230,3.769480,3.703990,3.717890
3.715290,3.773260,3.707130,3.770800
3.769180,3.816280,3.755600,3.809280
3.796760,3.819780,3.779730,3.786810
3.778380,3.839470,3.774170,3.830360
3.828000,3.828000,3.778200,3.791030
3.792580,3.793640,3.744720,3.762260
3.768650,3.784440,3.749620,3.767660
3.763620,3.797770,3.757270,3.783280
3.787580,3.841130,3.781120,3.805220
3.800040,3.847230,3.796360,3.842950
3.830920,3.880130,3.816010,3.846720
3.852220,3.859910,3.814560,3.826110
3.815880,3.847420,3.797040,3.826720
3.813430,3.829150,3.796980,3.802740
3.803690,3.816280,3.764140,3.770990
3.773060,3.814410,3.761190,3.798900
3.795290,4.111030,3.777740,3.924230
3.921290,3.996680,3.898020,3.920820
3.911910,3.922460,3.859260,3.884000
3.863100,3.901560,3.836350,3.901560
3.872240,3.926600,3.862150,3.921400
3.894040,3.909260,3.801350,3.821480
3.807580,3.817270,3.746560,3.776000
3.766390,3.844470,3.762810,3.838420
3.828280,3.879420,3.729480,3.752170
3.758800,3.836600,3.750130,3.798000
3.786600,3.861040,3.784250,3.842570
3.847440,4.245510,3.832420,4.170540
4.173810,4.173810,4.005710,4.055190
4.046860,4.180400,4.002480,4.160870
4.147310,4.383710,4.100550,4.237100
4.233170,4.233170,4.036850,4.055100
4.040520,4.157460,3.860670,3.967620
3.956500,4.027110,3.899850,3.956410
3.950480,4.045420,3.889950,4.033310
4.036370,4.041060,3.981930,4.009220
3.987350,4.007050,3.893550,3.936490
3.931740,4.002490,3.922140,3.980030
3.973070,4.130700,3.938410,4.083960
4.073470,4.118920,3.967440,4.070620
4.066150,4.098760,4.027090,4.060740
4.066390,4.143470,4.043580,4.075280
4.069680,4.177150,4.060360,4.155680
4.142370,4.202010,4.093910,4.185900
4.178910,7.044080,4.145120,6.980630
7.018730,7.074540,5.854820,6.667060
6.653160,6.984220,6.311020,6.883520
6.862920,7.944150,6.648820,7.744500
7.744620,8.635830,7.242120,8.070580
8.118430,8.962370,7.526430,8.289360
8.247280,11.422500,7.961210,11.094000
11.123100,11.453800,9.664540,10.251700
10.223500,10.560300,9.190920,9.371560
9.336040,10.351200,9.331340,9.916210
9.888790,10.012300,8.427260,8.709850
8.721000,9.201260,8.185080,8.917040
8.911620,9.275870,8.663230,8.853830
8.831010,11.061600,8.831010,10.785600
10.764400,10.772200,9.931880,10.149500
10.130900,10.506200,9.682680,10.390000
10.342100,11.002100,10.197900,10.794600
10.745500,10.903700,10.665100,10.714900
10.595700,11.179800,10.387800,10.421600
10.418900,10.942200,9.971210,10.320100
10.313800,10.347500,9.589020,9.658080
9.634750,10.663500,9.588920,10.334900
10.291500,11.536700,10.162700,11.227800
11.176600,13.068200,11.107400,13.064600
13.065300,14.406300,12.953800,13.939100
13.964000,14.965500,13.331300,14.965500
14.978700,15.430200,14.243600,15.212800
15.205900,15.788000,14.555800,14.848100
14.843600,15.003500,13.474500,14.622000
14.593100,14.783800,14.056200,14.341500
14.397000,15.766900,14.362000,15.742100
15.703100,16.072701,15.467600,15.705600
15.708100,16.365801,14.875700,15.917700
15.922700,16.231001,15.154400,15.895000
15.875200,21.801800,15.667400,21.042601
21.044500,25.689600,20.855700,23.393600
23.471201,27.846600,23.416300,26.266899
26.466801,28.587099,25.486300,28.159800
28.201500,31.368601,28.201500,30.291100
30.372400,30.738100,27.328400,28.958200
28.964399,33.760601,24.489201,33.583000
33.298100,37.328602,31.216801,31.962099
32.657101,32.905899,28.028799,30.717699
30.931299,31.679600,27.369499,27.454901
27.218901,28.912001,25.523100,28.912001
29.090000,30.450800,27.788601,28.893000
28.894501,28.932800,25.186800,25.365299
25.337601,25.337601,22.809999,23.327700
23.242399,25.949400,20.795401,25.404400
25.165400,29.005301,25.115299,28.357599
28.287100,28.411900,26.780199,27.697500
27.681299,28.156900,27.195101,27.506001
27.476200,28.736700,25.734400,26.298201
26.141500,27.504900,23.271000,25.381001
25.303499,32.112099,24.932899,32.112099
32.121700,35.164501,31.711700,34.453400
34.469002,36.214901,28.873800,29.900200
30.325100,31.315800,22.556101,23.748301
23.403099,25.430799,20.097900,23.735300
24.007401,26.072800,22.108500,24.220600
24.324900,25.688000,23.282700,25.212500
25.318899,26.134600,24.030800,24.142000
24.293501,25.572701,23.184299,25.297600
25.343901,29.619900,25.298201,28.803400
28.897301,29.888201,27.743000,28.944700
29.036301,29.169399,26.626101,27.660999
27.650299,27.939301,26.945499,27.939301
28.090000,30.992901,28.090000,30.843300
30.840700,31.331699,29.257900,30.551001
30.568701,30.684900,28.374201,28.394699
28.381300,30.342600,27.879999,30.211901
30.187300,30.589300,29.623400,29.681601
29.684500,30.588800,29.661900,30.441700
30.500900,33.560699,30.159500,33.216301
33.230499,33.230499,27.802200,29.503500
29.491600,30.642900,29.332001,30.642900
30.739000,32.062801,29.316900,30.224701
30.215401,30.374800,27.312700,30.220100
30.279100,35.700500,29.553900,35.700500
36.183899,49.299599,36.183899,47.645901
47.442200,47.442200,42.425800,46.041599
46.161999,53.550999,44.987099,50.320900
50.409000,51.469101,45.750301,47.216400
47.295200,49.728298,44.215801,47.787498
47.718800,48.851700,45.869900,47.712898
47.747799,48.423500,47.273899,47.335499
47.246700,47.443298,44.011600,44.491798
44.490700,46.215302,43.054298,43.924400
44.036999,44.345200,37.549599,41.131802
41.131302,41.388500,36.199501,40.541500
40.816002,43.613701,39.177700,42.849499
42.830101,42.830101,40.352901,41.065300
41.042999,41.746700,40.174000,40.354301
40.404099,40.578300,38.471600,38.988201
38.949200,43.266899,37.804600,41.567600
41.478500,48.403900,40.970600,46.425201
46.562599,55.424400,46.562599,55.334400
55.274899,56.034698,50.596001,53.194500
53.195499,53.195499,50.115101,51.130299
51.101501,51.136002,45.632500,46.575500
46.639301,52.745098,44.670101,52.138500
52.363701,53.308800,49.527000,49.580502
49.908798,50.534801,44.737000,46.576401
46.274200,47.389400,43.645100,45.330799
45.255901,49.070499,44.065300,48.751202
48.723400,49.049301,45.389301,46.327801
46.359200,46.477699,40.801998,42.802700
42.805302,42.805302,37.778599,38.923901
38.921001,41.969299,36.384800,40.912899
41.189201,43.073002,40.172298,42.669701
42.623001,45.330399,41.467300,44.302399
44.347401,44.418800,40.560799,40.864399
40.955399,45.447498,40.955399,45.015701
45.068501,47.447498,44.521500,45.763000
45.772999,46.798698,45.452900,46.558300
46.628201,46.639702,42.936001,44.055901
44.159599,44.811501,43.287701,44.405499
44.482899,44.788799,41.067299,42.241299
42.287998,42.698601,40.625702,42.229698
42.353199,42.619499,41.389301,42.139801
42.216202,42.470299,35.941502,40.614601
40.558899,41.341202,38.743999,41.115501
41.184502,41.817699,40.062000,40.422001
40.340302,44.033401,38.947701,43.022701
43.019299,43.770000,41.084999,43.036301
43.074902,43.206299,42.066700,42.132198
42.193001,43.167400,42.132801,42.861500
42.893501,43.713100,42.821499,43.449699
43.486000,46.916599,43.476002,46.859001
46.845001,47.301300,45.098598,45.103001
45.171700,46.484001,45.123798,45.795502
45.898102,49.368301,45.794102,48.631901
48.586700,50.226398,47.164299,48.011902
48.049400,48.507000,46.499802,46.499802
46.404900,47.327301,46.404900,47.099400
47.050598,47.623501,46.285801,46.433899
46.568699,48.072800,44.325901,45.812801
45.832298,46.510899,45.431198,45.804501
45.813499,45.835701,42.294300,43.306499
43.371899,45.056400,42.570301,44.151199
44.178799,44.832001,43.784199,43.914600
43.897202,47.859501,43.590900,47.281399
47.054298,47.081699,43.782001,45.480000
45.376202,47.546101,44.751499,46.230999
46.189800,48.747601,45.621399,47.936001
47.895199,47.895199,45.476398,46.727100
46.713600,54.779900,46.483601,53.248100
52.824402,53.280399,50.185600,50.185600
50.172298,52.134800,49.842098,51.176800
51.165798,52.260300,50.452400,51.749599
51.804798,64.442299,51.638500,61.158798
61.363400,64.919998,59.867599,62.355499
62.394600,63.286301,61.257301,63.167000
63.163799,64.213699,60.897301,64.169296
64.158203,72.280701,64.040398,71.055099
70.856102,87.405899,70.005402,86.039703
85.829903,92.065201,72.226501,79.024300
78.979897,82.829803,73.608498,76.843002
76.732101,76.732101,61.243698,65.205803
65.251297,72.443703,59.049999,71.294800
71.777298,80.639000,71.513901,80.114304
79.877998,81.055000,75.590897,78.484299
78.452797,80.126099,63.829899,67.794800
67.212700,69.553802,64.009102,66.009102
65.802803,65.951202,57.064400,61.613499
61.646599,67.232498,61.371498,66.039902
66.238800,70.252998,63.863300,64.233704
64.321602,64.597000,58.934799,61.730099
61.642200,62.426701,41.248501,41.584900
41.685001,50.647701,32.030998,48.212601
48.133400,52.829201,46.464901,48.258301
48.230400,49.881802,45.124802,48.490200
48.530201,55.614899,48.530201,55.525398
55.683601,55.883301,51.047798,52.835300
52.744900,53.829899,51.251301,51.733799
51.663601,52.314201,45.667400,46.605801
46.652699,49.092098,45.188999,48.090302
48.157101,49.789501,46.687000,49.271599
49.250099,49.268700,47.518600,47.618301
47.619900,52.438900,47.571701,51.580101
51.687901,53.702499,51.077000,51.546799
51.576199,56.540600,51.576199,56.283100
56.212200,56.671299,53.408100,54.085201
54.109299,54.159901,50.418800,52.623001
52.626499,55.234501,52.619099,55.142399
55.136200,55.161598,53.625198,54.543301
54.546902,54.784801,53.257999,53.375999
53.390400,53.592999,51.586601,52.349602
52.284302,53.046101,50.830399,51.399502
51.401402,51.865501,50.440498,51.669498
51.636002,52.603100,51.530499,52.120098
52.137501,52.749802,51.636200,52.584000
52.493500,54.505100,52.257000,53.142601
53.082500,53.388199,48.472500,50.164001
50.154202,51.671299,49.857300,50.717098
50.753300,51.136398,50.316502,50.887501
50.886700,60.107601,50.871498,60.107601
60.551899,60.961700,55.840900,59.428902
59.405602,66.193001,58.600899,63.950199
64.126602,70.093803,62.549400,65.467400
65.718300,66.335800,62.691299,64.621902
64.673203,64.695503,58.853901,59.479000
59.586899,61.747601,53.793701,60.730801
60.821800,61.292198,58.708500,59.739700
59.809799,61.884201,58.563400,60.330601
60.303799,60.521000,56.834099,58.201801
58.271900,58.650700,56.437901,56.807899
56.770699,56.770699,52.872398,54.920200
54.959499,59.101299,53.294498,55.963200
55.951698,56.580101,54.094002,56.494301
56.468601,57.145401,55.277100,55.737999
55.673100,56.254002,55.154301,55.332401
55.384300,56.131802,54.573200,54.693901
54.669800,57.751999,54.493500,57.106400
56.840199,58.549599,56.235802,56.390499
56.365002,56.787102,55.717602,55.754101
55.740700,55.740700,53.180801,53.180801
53.559200,55.277500,50.850498,54.737301
54.578201,56.292099,54.283901,56.181400
56.215900,56.368801,54.936401,55.037201
55.025700,55.476799,54.628101,54.746399
54.759201,56.173100,53.945702,55.173698
54.987701,63.810501,54.985298,61.295200
61.112999,64.065002,60.790001,62.573101
62.489601,66.838303,61.725800,64.269699
64.436203,65.896400,56.913200,59.260101
59.348900,63.711601,59.242199,62.303299
62.309200,62.309200,57.413399,59.005402
59.175800,62.764400,58.848701,61.396500
61.642899,63.812401,60.866100,62.679600
62.775200,65.524696,62.708801,63.823601
63.809101,72.479103,62.937401,71.060204
70.448402,71.118401,65.781799,67.569000
67.405197,69.765602,65.714104,69.643700
69.511902,72.980797,68.604202,71.589302
71.413002,72.918404,70.792999,72.252800
72.196800,72.534500,68.109398,70.028297
70.182198,71.950996,70.182198,71.892799
71.975098,76.396797,70.902802,73.223396
73.141899,77.968300,72.812302,77.968300
77.908699,89.367203,77.522301,88.816902
88.939301,88.939301,84.017303,85.926804
85.889702,93.286201,85.889702,91.602699
91.723999,96.033798,90.339798,96.033798
96.012497,104.609001,81.768097,85.570999
86.246696,93.539902,78.075401,88.330704
88.003502,100.412003,83.738297,99.003700
98.941498,103.794998,98.315903,100.283997
100.195000,106.390999,98.101601,101.263000
101.396004,104.236000,96.532501,104.236000
104.277000,104.303001,101.839996,102.397003
102.477997,104.818001,97.314697,100.351997
99.984100,101.343002,92.271698,98.292397
98.328102,133.070007,95.396004,124.846001
127.478996,171.550995,126.587997,155.242004
155.626999,155.626999,130.160995,148.660004
148.257996,225.287003,147.341003,214.203003
212.464005,341.723999,209.682007,316.158997
315.362000,341.795013,287.483002,302.601990
301.197998,311.319000,265.657013,279.328003
280.967987,316.406006,251.223999,299.778992
299.337006,309.901001,290.134003,298.971985
301.783997,332.589996,301.783997,318.718994
318.953003,360.933014,302.003998,358.335999
359.125000,375.286011,335.674988,350.252991
349.604004,349.604004,308.627014,314.621002
314.660004,339.739014,299.528992,317.462006
319.256989,320.302002,187.477005,264.932007
269.266998,312.667999,261.636993,288.265991
291.007996,291.007996,251.037994,275.980011
277.493988,286.790009,269.572998,273.390015
273.108002,289.510986,272.261993,286.503998
286.588989,290.944000,264.423004,272.174011
272.126007,273.177002,231.376999,249.929993
250.352005,258.040985,238.332993,245.501999
245.087006,245.432999,208.197006,218.962997
216.975006,237.791000,213.811005,232.095993
231.666000,236.634003,222.203003,229.033005
228.990005,263.625000,228.990005,255.684006
255.695007,260.742004,243.134995,245.367996
245.475006,245.475006,227.013000,241.369995
241.033997,256.148010,237.880005,249.270996
249.768005,323.114990,249.414993,296.454010
296.053009,305.527008,281.927002,288.450989
287.725006,289.069000,237.664993,255.763000
254.606003,258.502991,240.184006,247.037003
248.072998,251.054001,233.858994,250.518005
251.522003,255.048004,223.003006,229.365997
229.787003,243.591995,224.820999,236.856003
236.882004,263.195007,236.882004,259.192993
260.579010,270.851990,234.272003,238.675003
237.289001,245.003998,232.774002,232.774002
232.817001,232.817001,152.292999,188.330994
190.145004,197.789993,141.007004,186.516006
186.949005,207.016006,176.830002,192.837006
191.192001,202.074997,186.938004,192.964005
194.378006,214.587997,194.378006,211.018005
211.235001,211.235001,184.636002,190.421005
191.789993,195.246002,166.882996,180.007996
180.279007,186.306000,165.725998,177.807007
178.425003,186.279007,173.718994,179.987000
181.563004,185.423004,176.348999,180.272003
179.819000,182.891998,167.084000,176.733994
176.660995,183.154007,174.878998,180.886002
181.421005,194.679001,181.421005,193.865005
193.751007,194.386002,179.231995,181.664001
181.445007,181.518005,163.033997,165.276001
165.296005,167.067993,157.645004,163.350998
163.682007,165.813995,131.548004,142.296997
142.561996,142.561996,105.346001,131.378998
131.401001,165.554993,121.166000,160.250000
160.380997,173.796005,139.694000,148.024994
148.727005,153.524002,118.147003,125.330002
127.521004,146.113998,106.944000,142.990997
142.481995,157.897995,131.524002,138.203003
138.335999,151.080994,138.335999,149.466003
149.729996,163.979996,142.585999,163.949997
163.488007,169.328995,149.143997,155.593002
155.391998,155.731003,142.610992,148.990005
150.104004,163.348007,150.104004,161.565994
161.774994,162.373993,153.511002,159.554001
159.578995,218.231003,159.578995,213.358994
212.347000,237.876999,211.173996,225.425995
225.500000,236.087997,212.328995,230.123993
229.501999,233.451004,225.602997,229.464996
230.509003,232.643997,214.457993,215.735992
215.414993,226.966995,215.376999,223.057007
223.087006,253.897995,222.507004,232.850998
230.947998,235.410004,208.925003,213.352005
212.841003,222.768005,191.809998,195.307999
194.192993,216.132004,184.070007,209.309006
210.636993,220.307007,197.884003,209.421997
208.132004,225.548996,202.365005,220.475006
222.138000,234.417007,218.735992,220.962006
221.710007,224.209000,215.841003,216.598999
217.279007,223.509995,202.705994,202.895004
203.119003,214.697998,201.542007,209.750000
209.554993,213.128998,204.880005,212.556000
213.837997,217.763000,209.537003,210.643005
210.235992,214.119995,205.363998,213.798996
213.740005,215.977997,209.248993,211.175003
210.513000,210.513000,193.156998,196.600998
196.826004,199.274994,175.647003,185.839005
185.697998,188.147003,176.173996,176.511002
176.481003,189.914993,160.425995,187.167999
188.113007,194.647995,176.535995,177.731995
177.513000,193.477005,172.470001,188.945999
189.016006,193.339996,175.875000,178.233994
177.597000,181.869995,172.257004,175.781998
175.936996,177.546997,158.630005,161.100998
161.201996,167.332001,151.479004,164.475998
164.817001,171.257996,158.990997,165.449997
165.188004,165.218002,151.057999,152.968994
152.537003,156.154007,138.018005,154.074005
155.475006,163.048996,151.662994,161.141998
161.520996,173.300003,156.815002,168.817001
169.557007,175.261002,166.615005,169.052002
168.723007,172.306000,161.113007,163.671997
163.576996,167.832001,157.263000,167.832001
168.533997,168.653000,159.630997,159.630997
158.863998,162.720993,157.520004,160.084000
160.164993,160.994003,143.123001,149.220993
148.960999,149.621002,135.779007,135.779007
135.490005,140.125000,131.033997,131.746994
131.925003,132.610001,113.933998,114.679001
114.804001,124.902000,110.257004,118.598000
118.637001,123.872002,116.183998,116.607002
116.904999,117.833000,110.523003,115.222000
115.237000,121.416000,114.719002,119.306000
119.509003,136.447006,118.584000,134.470001
133.908005,134.610001,116.583000,118.412003
118.209000,121.287003,114.468002,119.130997
118.815002,119.933998,112.787003,113.154999
113.135002,119.379997,113.095001,116.260002
116.291000,118.550003,115.946999,117.670998
117.782997,122.426003,113.324997,114.989998
115.212997,115.400002,112.517998,114.263000
114.289001,119.094002,113.330002,118.291000
118.292000,129.335007,113.551003,129.335007
129.274002,133.039993,124.056000,125.353996
125.223999,129.339005,124.766998,126.293999
126.668999,132.044998,126.668999,132.044998
131.968002,132.626007,125.237999,128.335007
128.710007,139.653000,128.710007,132.927994
132.376999,140.852997,132.376999,139.996994
140.041000,146.867004,138.957993,146.300003
146.501007,155.723999,143.843994,155.537003
155.684998,156.610001,142.177994,148.934006
148.608002,152.229996,145.313995,146.774002
146.671997,152.768005,146.669998,152.251999
152.574997,165.942993,152.574997,165.781006
165.087006,165.087006,142.593002,144.764008
144.699005,153.822998,142.643005,153.679001
153.444000,153.619003,145.904999,145.904999
145.742004,153.326004,145.742004,152.296005
152.164993,155.621002,148.897003,153.630997
153.647003,154.080994,147.871002,148.477005
148.343994,148.544998,143.938995,148.488007
148.445007,152.886993,146.983994,151.576996
151.858994,163.996994,151.011993,161.459000
160.468994,170.378006,157.936996,168.787994
168.350006,181.628006,168.350006,177.761993
178.020996,182.882996,166.175003,171.800003
171.759003,171.917007,158.929993,164.878998
164.830002,167.981003,158.158005,159.617004
159.617004,159.617004,152.598007,157.054993
157.151001,160.335999,149.337006,149.869003
149.445007,149.445007,134.725998,137.117004
137.257004,144.419006,132.587997,141.882004
141.798004,147.246002,137.654999,144.587997
144.623993,152.154999,136.072006,147.714005
147.488007,149.382996,138.570007,139.880005
139.649994,140.651001,135.276993,139.268005
139.559006,141.166000,131.951996,132.772995
132.703995,137.054993,129.703003,136.057007
135.964996,137.501007,133.871002,135.320007
135.272003,140.315002,133.794006,139.697998
139.643997,139.643997,133.934006,134.509003
134.259995,135.604996,128.332001,128.675995
128.807999,129.332001,117.349998,119.314003
119.195000,124.371002,115.889999,122.612999
122.558998,124.202003,117.820999,119.442001
119.349998,122.250999,117.867996,118.277000
118.503998,118.848000,116.986000,117.991997
117.930000,119.083000,111.475998,111.598000
111.844002,121.962997,110.903000,119.568001
119.540001,122.375999,116.016998,117.532997
117.318001,120.594002,116.638000,118.073997
118.028000,120.195999,117.115997,119.915001
119.828003,123.893997,118.955002,123.306999
123.285004,127.367996,122.365997,125.500000
125.210999,126.325996,118.727997,119.903000
119.896004,122.005997,116.442001,121.700996
121.888000,122.138000,118.556000,121.182999
121.338997,123.178001,119.621002,121.426003
121.515999,121.945999,118.705002,120.084000
120.108002,121.025002,117.740997,117.740997
117.561996,117.561996,104.082001,107.043999
106.541000,108.847000,104.124001,107.515999
107.428001,108.057999,99.374603,100.751999
100.799004,100.947998,91.288498,94.075600
93.993698,102.417000,93.611603,101.153999
101.114998,101.114998,95.599503,96.676003
96.578400,98.346397,93.970596,97.577003
97.717598,98.657204,95.532997,96.102600
95.773499,99.813400,93.910004,98.819000
98.727303,100.820000,97.398300,98.837700
98.956299,99.204597,95.967102,97.993500
97.881203,98.869499,96.364899,96.925499
96.941101,97.123703,81.395897,85.075897
85.093002,86.361198,81.642998,82.603699
82.739098,83.388603,74.288101,80.777100
80.366600,86.072899,79.020500,81.833397
81.815201,82.497803,76.853699,76.866699
76.931999,81.339302,75.862999,80.659698
80.625702,81.039101,74.439201,74.929802
74.808899,80.178497,73.172699,78.768898
78.946602,83.244301,78.946602,81.374001
81.503998,81.607498,78.361099,80.242897
80.267700,86.270897,78.688202,85.257103
85.387802,89.276802,84.734901,85.101303
85.172798,89.116203,84.021400,85.494003
85.653198,86.670502,82.541901,83.760002
83.837303,84.596497,81.321404,83.378098
83.404297,86.201897,80.702003,86.201897
86.262299,86.678101,82.181999,82.396004
82.544098,83.257797,80.748001,80.857597
80.782303,80.882698,75.383499,76.083504
76.129898,80.796898,76.074303,78.699898
78.594101,78.594101,75.310600,76.808601
77.292099,78.434601,76.107597,76.942497
76.973297,77.541801,76.178497,76.722397
